$GPGGA,193546.000,3713.9828,1,08025.5254,-1,1,07,1.02,627.7,M,-32.8,M,,*52,,,,,
$GPGGA,193547.000,3713.9824,1,08025.5261,-1,1,07,1.02,627.9,M,-32.8,M,,*57,,,,,
$GPGGA,193548.000,3713.9821,1,08025.5268,-1,1,07,1.02,628.0,M,-32.8,M,,*52,,,,,
$GPGGA,193549.000,3713.9817,1,08025.5275,-1,1,07,1.02,628.1,M,-32.8,M,,*5B,,,,,
$GPGGA,193550.000,3713.9814,1,08025.5282,-1,1,07,1.02,628.2,M,-32.8,M,,*5B,,,,,
$GPGGA,193551.000,3713.9810,1,08025.5289,-1,1,07,1.02,628.3,M,-32.8,M,,*54,,,,,
$GPGGA,193552.000,3713.9806,1,08025.5296,-1,1,07,1.02,628.4,M,-32.8,M,,*59,,,,,
$GPGGA,193553.000,3713.9802,1,08025.5304,-1,1,07,1.02,628.5,M,-32.8,M,,*57,,,,,
$GPGGA,193554.000,3713.9799,1,08025.5311,-1,1,07,1.02,628.7,M,-32.8,M,,*5B,,,,,
$GPGGA,193555.000,3713.9795,1,08025.5319,-1,1,07,1.02,628.8,M,-32.8,M,,*51,,,,,
$GPGGA,193556.000,3713.9790,1,08025.5326,-1,1,07,1.02,628.8,M,-32.8,M,,*5B,,,,,
$GPGGA,193557.000,3713.9787,1,08025.5333,-1,1,06,1.34,628.9,M,-32.8,M,,*5D,,,,,
$GPGGA,193558.000,3713.9784,1,08025.5340,-1,1,07,1.02,628.9,M,-32.8,M,,*51,,,,,
$GPGGA,193559.000,3713.9780,1,08025.5347,-1,1,07,1.02,628.7,M,-32.8,M,,*5D,,,,,
$GPGGA,193600.000,3713.9778,1,08025.5353,-1,1,07,1.02,628.7,M,-32.8,M,,*50,,,,,
$GPGGA,193601.000,3713.9773,1,08025.5360,-1,1,07,1.02,628.7,M,-32.8,M,,*5A,,,,,
$GPGGA,193602.000,3713.9770,1,08025.5367,-1,1,07,1.02,628.7,M,-32.8,M,,*5D,,,,,
$GPGGA,193603.000,3713.9768,1,08025.5373,-1,1,07,1.02,628.6,M,-32.8,M,,*51,,,,,
